date,geography_code,c2021_acctype_6_name,c2021_depch_3_name,c2021_bedrooms_5_name,obs_value
2021,E09000026,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,1570
2021,E09000026,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,185
2021,E09000026,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,602
2021,E09000026,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,4980
2021,E09000026,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,1577
2021,E09000026,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,155
2021,E09000026,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,33
2021,E09000026,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,116
2021,E09000026,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,5
2021,E09000026,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,7
2021,E09000026,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,12
2021,E09000026,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,7
2021,E09000026,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,12
2021,E09000026,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,5
2021,E09000027,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,27
2021,E09000027,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,1500
2021,E09000027,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,5872
2021,E09000027,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,9400
2021,E09000027,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,18
2021,E09000027,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,800
2021,E09000027,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,5109
2021,E09000027,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,11486
2021,E09000027,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,5
2021,E09000027,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,95
2021,E09000027,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,366
2021,E09000027,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,1323
2021,E09000027,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,2
2021,E09000027,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,64
2021,E09000027,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,386
2021,E09000027,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,2283
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,11
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,411
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,2204
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,4399
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,13
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,249
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,2119
2021,E09000027,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,5541
2021,E09000027,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,11
2021,E09000027,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,994
2021,E09000027,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,3302
2021,E09000027,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,3678
2021,E09000027,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,3
2021,E09000027,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,487
2021,E09000027,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,2604
2021,E09000027,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,3662
2021,E09000027,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,658
2021,E09000027,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,4843
2021,E09000027,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,1355
2021,E09000027,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,232
2021,E09000027,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,132
2021,E09000027,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,2245
2021,E09000027,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,1228
2021,E09000027,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,161
2021,E09000027,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,2
2021,E09000027,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,10
2021,E09000027,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,4
2021,E09000027,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,7
2021,E09000027,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,0
2021,E09000027,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,3
2021,E09000027,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,4
2021,E09000027,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,1
2021,E09000028,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,77
2021,E09000028,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,930
2021,E09000028,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,3231
2021,E09000028,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,4988
2021,E09000028,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,32
2021,E09000028,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,678
2021,E09000028,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,2804
2021,E09000028,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,4604
2021,E09000028,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,17
2021,E09000028,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,102
2021,E09000028,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,178
2021,E09000028,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,379
2021,E09000028,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,12
2021,E09000028,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,107
2021,E09000028,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,275
2021,E09000028,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,568
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,31
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,249
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,643
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,1525
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,10
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,186
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,742
2021,E09000028,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,1608
2021,E09000028,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,29
2021,E09000028,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,579
2021,E09000028,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,2410
2021,E09000028,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,3084
2021,E09000028,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,10
2021,E09000028,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,385
2021,E09000028,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,1787
2021,E09000028,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,2428
2021,E09000028,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,4049
2021,E09000028,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,12632
2021,E09000028,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,5249
2021,E09000028,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1023
2021,E09000028,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,1165
2021,E09000028,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,9026
2021,E09000028,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,6958
2021,E09000028,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,1439
2021,E09000028,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,18
2021,E09000028,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,23
2021,E09000028,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,27
2021,E09000028,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,5
2021,E09000028,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,7
2021,E09000028,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,8
2021,E09000028,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,13
2021,E09000028,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,2
2021,E09000029,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,62
2021,E09000029,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,2586
2021,E09000029,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,8639
2021,E09000029,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,6103
2021,E09000029,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,31
2021,E09000029,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,1715
2021,E09000029,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,8526
2021,E09000029,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,7851
2021,E09000029,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,11
2021,E09000029,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,179
2021,E09000029,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,671
2021,E09000029,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,1616
2021,E09000029,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,5
2021,E09000029,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,132
2021,E09000029,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,653
2021,E09000029,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,2186
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,22
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,687
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,3923
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,3067
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,12
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,466
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,3757
2021,E09000029,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,3992
2021,E09000029,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,29
2021,E09000029,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,1720
2021,E09000029,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,4045
2021,E09000029,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,1420
2021,E09000029,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,14
2021,E09000029,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,1117
2021,E09000029,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,4116
2021,E09000029,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,1673
2021,E09000029,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,1401
2021,E09000029,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,6932
2021,E09000029,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,1207
2021,E09000029,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,100
2021,E09000029,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,249
2021,E09000029,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,3467
2021,E09000029,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,1311
2021,E09000029,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,139
2021,E09000029,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,12
2021,E09000029,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,1
2021,E09000029,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,1
2021,E09000029,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,1
2021,E09000029,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,0
2021,E09000029,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,1
2021,E09000029,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,0
2021,E09000029,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,1
2021,E09000030,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,49
2021,E09000030,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,720
2021,E09000030,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,1717
2021,E09000030,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,2390
2021,E09000030,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,14
2021,E09000030,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,476
2021,E09000030,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,1728
2021,E09000030,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,2510
2021,E09000030,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,3
2021,E09000030,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,82
2021,E09000030,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,124
2021,E09000030,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,213
2021,E09000030,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,0
2021,E09000030,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,52
2021,E09000030,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,159
2021,E09000030,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,288
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,23
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,158
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,289
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,446
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,9
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,151
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,378
2021,E09000030,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,537
2021,E09000030,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,23
2021,E09000030,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,480
2021,E09000030,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,1304
2021,E09000030,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,1731
2021,E09000030,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,5
2021,E09000030,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,273
2021,E09000030,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,1191
2021,E09000030,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,1685
2021,E09000030,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,4357
2021,E09000030,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,17617
2021,E09000030,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,7644
2021,E09000030,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1863
2021,E09000030,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,581
2021,E09000030,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,10684
2021,E09000030,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,9967
2021,E09000030,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,2943
2021,E09000030,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,15
2021,E09000030,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,19
2021,E09000030,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,11
2021,E09000030,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,6
2021,E09000030,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,1
2021,E09000030,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,10
2021,E09000030,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,5
2021,E09000030,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,4
2021,E09000031,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,146
2021,E09000031,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,2646
2021,E09000031,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,9939
2021,E09000031,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,8958
2021,E09000031,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,80
2021,E09000031,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,2094
2021,E09000031,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,8681
2021,E09000031,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,7875
2021,E09000031,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,34
2021,E09000031,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,332
2021,E09000031,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,767
2021,E09000031,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,774
2021,E09000031,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,13
2021,E09000031,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,265
2021,E09000031,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,875
2021,E09000031,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,815
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,62
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,644
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,2745
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2903
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,24
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,602
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,2827
2021,E09000031,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,2810
2021,E09000031,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,50
2021,E09000031,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,1670
2021,E09000031,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,6427
2021,E09000031,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,5281
2021,E09000031,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,43
2021,E09000031,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,1227
2021,E09000031,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,4979
2021,E09000031,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,4250
2021,E09000031,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,3105
2021,E09000031,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,9065
2021,E09000031,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,2263
2021,E09000031,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,255
2021,E09000031,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,919
2021,E09000031,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,5503
2021,E09000031,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,2459
2021,E09000031,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,300
2021,E09000031,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,13
2021,E09000031,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,12
2021,E09000031,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,20
2021,E09000031,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,2
2021,E09000031,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,5
2021,E09000031,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,4
2021,E09000031,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,4
2021,E09000031,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,2
2021,E09000032,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,59
2021,E09000032,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,1029
2021,E09000032,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,3899
2021,E09000032,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,11864
2021,E09000032,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,35
2021,E09000032,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,696
2021,E09000032,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,3092
2021,E09000032,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,9336
2021,E09000032,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,18
2021,E09000032,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,79
2021,E09000032,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,252
2021,E09000032,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,693
2021,E09000032,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,5
2021,E09000032,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,85
2021,E09000032,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,282
2021,E09000032,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,917
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,23
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,245
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,783
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2337
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,16
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,202
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,843
2021,E09000032,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,2650
2021,E09000032,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,18
2021,E09000032,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,705
2021,E09000032,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,2864
2021,E09000032,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,8834
2021,E09000032,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,14
2021,E09000032,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,409
2021,E09000032,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,1967
2021,E09000032,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,5769
2021,E09000032,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,2335
2021,E09000032,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,10640
2021,E09000032,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,4623
2021,E09000032,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1097
2021,E09000032,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,446
2021,E09000032,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,5631
2021,E09000032,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,4569
2021,E09000032,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,1223
2021,E09000032,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,33
2021,E09000032,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,21
2021,E09000032,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,8
2021,E09000032,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,5
2021,E09000032,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,1
2021,E09000032,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,7
2021,E09000032,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,11
2021,E09000032,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,6
2021,E09000033,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,33
2021,E09000033,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,327
2021,E09000033,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,680
2021,E09000033,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,1555
2021,E09000033,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,7
2021,E09000033,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,268
2021,E09000033,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,693
2021,E09000033,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,1918
