date,geography_code,c_sex_name,c_age_name,c_cob_name,obs_value
2011,E09000007,Females,Age 85 and over,Africa: Africa not otherwise specified,0
2011,E09000007,Females,Age 85 and over,Middle East and Asia: Middle East,22
2011,E09000007,Females,Age 85 and over,Middle East and Asia: Eastern Asia,20
2011,E09000007,Females,Age 85 and over,Middle East and Asia: Southern Asia,41
2011,E09000007,Females,Age 85 and over,Middle East and Asia: South-East Asia,12
2011,E09000007,Females,Age 85 and over,Middle East and Asia: Central Asia,1
2011,E09000007,Females,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,48
2011,E09000007,Females,Age 85 and over,The Americas and the Caribbean: Central and South America,18
2011,E09000007,Females,Age 85 and over,Antarctica and Oceania (including Australasia),17
2011,E09000007,Females,Age 85 and over,Other,0
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: England,270
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: Northern Ireland,2
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: Scotland,1
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: Wales,1
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 0 to 15,Europe: Ireland,1
2011,E09000001,Males,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,13
2011,E09000001,Males,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,0
2011,E09000001,Males,Age 0 to 15,Europe: Other Europe: Rest of Europe,2
2011,E09000001,Males,Age 0 to 15,Africa: North Africa,0
2011,E09000001,Males,Age 0 to 15,Africa: Central and Western Africa,0
2011,E09000001,Males,Age 0 to 15,Africa: South and Eastern Africa,2
2011,E09000001,Males,Age 0 to 15,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 0 to 15,Middle East and Asia: Middle East,1
2011,E09000001,Males,Age 0 to 15,Middle East and Asia: Eastern Asia,1
2011,E09000001,Males,Age 0 to 15,Middle East and Asia: Southern Asia,4
2011,E09000001,Males,Age 0 to 15,Middle East and Asia: South-East Asia,0
2011,E09000001,Males,Age 0 to 15,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,0
2011,E09000001,Males,Age 0 to 15,The Americas and the Caribbean: Central and South America,4
2011,E09000001,Males,Age 0 to 15,Antarctica and Oceania (including Australasia),0
2011,E09000001,Males,Age 0 to 15,Other,0
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: England,200
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: Northern Ireland,1
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: Scotland,5
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: Wales,4
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 16 to 24,Europe: Ireland,2
2011,E09000001,Males,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,40
2011,E09000001,Males,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,11
2011,E09000001,Males,Age 16 to 24,Europe: Other Europe: Rest of Europe,12
2011,E09000001,Males,Age 16 to 24,Africa: North Africa,4
2011,E09000001,Males,Age 16 to 24,Africa: Central and Western Africa,3
2011,E09000001,Males,Age 16 to 24,Africa: South and Eastern Africa,9
2011,E09000001,Males,Age 16 to 24,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 16 to 24,Middle East and Asia: Middle East,2
2011,E09000001,Males,Age 16 to 24,Middle East and Asia: Eastern Asia,26
2011,E09000001,Males,Age 16 to 24,Middle East and Asia: Southern Asia,16
2011,E09000001,Males,Age 16 to 24,Middle East and Asia: South-East Asia,14
2011,E09000001,Males,Age 16 to 24,Middle East and Asia: Central Asia,2
2011,E09000001,Males,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,13
2011,E09000001,Males,Age 16 to 24,The Americas and the Caribbean: Central and South America,1
2011,E09000001,Males,Age 16 to 24,Antarctica and Oceania (including Australasia),5
2011,E09000001,Males,Age 16 to 24,Other,0
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: England,463
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: Northern Ireland,7
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: Scotland,18
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: Wales,11
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 25 to 34,Europe: Ireland,17
2011,E09000001,Males,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,163
2011,E09000001,Males,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,33
2011,E09000001,Males,Age 25 to 34,Europe: Other Europe: Rest of Europe,45
2011,E09000001,Males,Age 25 to 34,Africa: North Africa,6
2011,E09000001,Males,Age 25 to 34,Africa: Central and Western Africa,3
2011,E09000001,Males,Age 25 to 34,Africa: South and Eastern Africa,18
2011,E09000001,Males,Age 25 to 34,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 25 to 34,Middle East and Asia: Middle East,12
2011,E09000001,Males,Age 25 to 34,Middle East and Asia: Eastern Asia,42
2011,E09000001,Males,Age 25 to 34,Middle East and Asia: Southern Asia,34
2011,E09000001,Males,Age 25 to 34,Middle East and Asia: South-East Asia,25
2011,E09000001,Males,Age 25 to 34,Middle East and Asia: Central Asia,1
2011,E09000001,Males,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,49
2011,E09000001,Males,Age 25 to 34,The Americas and the Caribbean: Central and South America,14
2011,E09000001,Males,Age 25 to 34,Antarctica and Oceania (including Australasia),46
2011,E09000001,Males,Age 25 to 34,Other,0
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: England,588
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: Northern Ireland,10
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: Scotland,48
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: Wales,16
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 35 to 49,Europe: Ireland,22
2011,E09000001,Males,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,129
2011,E09000001,Males,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,7
2011,E09000001,Males,Age 35 to 49,Europe: Other Europe: Rest of Europe,18
2011,E09000001,Males,Age 35 to 49,Africa: North Africa,14
2011,E09000001,Males,Age 35 to 49,Africa: Central and Western Africa,9
2011,E09000001,Males,Age 35 to 49,Africa: South and Eastern Africa,26
2011,E09000001,Males,Age 35 to 49,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 35 to 49,Middle East and Asia: Middle East,9
2011,E09000001,Males,Age 35 to 49,Middle East and Asia: Eastern Asia,22
2011,E09000001,Males,Age 35 to 49,Middle East and Asia: Southern Asia,21
2011,E09000001,Males,Age 35 to 49,Middle East and Asia: South-East Asia,14
2011,E09000001,Males,Age 35 to 49,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,47
2011,E09000001,Males,Age 35 to 49,The Americas and the Caribbean: Central and South America,37
2011,E09000001,Males,Age 35 to 49,Antarctica and Oceania (including Australasia),48
2011,E09000001,Males,Age 35 to 49,Other,0
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: England,542
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: Northern Ireland,6
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: Scotland,41
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: Wales,18
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000001,Males,Age 50 to 64,Europe: Ireland,13
2011,E09000001,Males,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,33
2011,E09000001,Males,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,6
2011,E09000001,Males,Age 50 to 64,Europe: Other Europe: Rest of Europe,8
2011,E09000001,Males,Age 50 to 64,Africa: North Africa,10
2011,E09000001,Males,Age 50 to 64,Africa: Central and Western Africa,7
2011,E09000001,Males,Age 50 to 64,Africa: South and Eastern Africa,23
2011,E09000001,Males,Age 50 to 64,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 50 to 64,Middle East and Asia: Middle East,7
2011,E09000001,Males,Age 50 to 64,Middle East and Asia: Eastern Asia,7
2011,E09000001,Males,Age 50 to 64,Middle East and Asia: Southern Asia,19
2011,E09000001,Males,Age 50 to 64,Middle East and Asia: South-East Asia,5
2011,E09000001,Males,Age 50 to 64,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,26
2011,E09000001,Males,Age 50 to 64,The Americas and the Caribbean: Central and South America,3
2011,E09000001,Males,Age 50 to 64,Antarctica and Oceania (including Australasia),26
2011,E09000001,Males,Age 50 to 64,Other,0
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: England,234
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: Northern Ireland,7
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: Scotland,14
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: Wales,13
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000001,Males,Age 65 to 74,Europe: Ireland,11
2011,E09000001,Males,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,8
2011,E09000001,Males,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,2
2011,E09000001,Males,Age 65 to 74,Europe: Other Europe: Rest of Europe,1
2011,E09000001,Males,Age 65 to 74,Africa: North Africa,2
2011,E09000001,Males,Age 65 to 74,Africa: Central and Western Africa,5
2011,E09000001,Males,Age 65 to 74,Africa: South and Eastern Africa,0
2011,E09000001,Males,Age 65 to 74,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 65 to 74,Middle East and Asia: Middle East,5
2011,E09000001,Males,Age 65 to 74,Middle East and Asia: Eastern Asia,1
2011,E09000001,Males,Age 65 to 74,Middle East and Asia: Southern Asia,8
2011,E09000001,Males,Age 65 to 74,Middle East and Asia: South-East Asia,4
2011,E09000001,Males,Age 65 to 74,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,13
2011,E09000001,Males,Age 65 to 74,The Americas and the Caribbean: Central and South America,1
2011,E09000001,Males,Age 65 to 74,Antarctica and Oceania (including Australasia),3
2011,E09000001,Males,Age 65 to 74,Other,0
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: England,114
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: Northern Ireland,5
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: Scotland,5
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: Wales,2
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 75 to 84,Europe: Ireland,3
2011,E09000001,Males,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,4
2011,E09000001,Males,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,0
2011,E09000001,Males,Age 75 to 84,Europe: Other Europe: Rest of Europe,0
2011,E09000001,Males,Age 75 to 84,Africa: North Africa,0
2011,E09000001,Males,Age 75 to 84,Africa: Central and Western Africa,0
2011,E09000001,Males,Age 75 to 84,Africa: South and Eastern Africa,1
2011,E09000001,Males,Age 75 to 84,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 75 to 84,Middle East and Asia: Middle East,1
2011,E09000001,Males,Age 75 to 84,Middle East and Asia: Eastern Asia,1
2011,E09000001,Males,Age 75 to 84,Middle East and Asia: Southern Asia,5
2011,E09000001,Males,Age 75 to 84,Middle East and Asia: South-East Asia,0
2011,E09000001,Males,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,5
2011,E09000001,Males,Age 75 to 84,The Americas and the Caribbean: Central and South America,0
2011,E09000001,Males,Age 75 to 84,Antarctica and Oceania (including Australasia),2
2011,E09000001,Males,Age 75 to 84,Other,0
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: England,33
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: Northern Ireland,1
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: Scotland,2
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: Wales,1
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Males,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Males,Age 85 and over,Europe: Ireland,0
2011,E09000001,Males,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,0
2011,E09000001,Males,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,2
2011,E09000001,Males,Age 85 and over,Europe: Other Europe: Rest of Europe,0
2011,E09000001,Males,Age 85 and over,Africa: North Africa,0
2011,E09000001,Males,Age 85 and over,Africa: Central and Western Africa,0
2011,E09000001,Males,Age 85 and over,Africa: South and Eastern Africa,1
2011,E09000001,Males,Age 85 and over,Africa: Africa not otherwise specified,0
2011,E09000001,Males,Age 85 and over,Middle East and Asia: Middle East,0
2011,E09000001,Males,Age 85 and over,Middle East and Asia: Eastern Asia,0
2011,E09000001,Males,Age 85 and over,Middle East and Asia: Southern Asia,0
2011,E09000001,Males,Age 85 and over,Middle East and Asia: South-East Asia,1
2011,E09000001,Males,Age 85 and over,Middle East and Asia: Central Asia,0
2011,E09000001,Males,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,0
2011,E09000001,Males,Age 85 and over,The Americas and the Caribbean: Central and South America,0
2011,E09000001,Males,Age 85 and over,Antarctica and Oceania (including Australasia),4
2011,E09000001,Males,Age 85 and over,Other,0
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: England,286
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: Northern Ireland,0
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: Scotland,0
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: Wales,0
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000001,Females,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000001,Females,Age 0 to 15,Europe: Ireland,0
2011,E09000001,Females,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,6
2011,E09000001,Females,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,0
2011,E09000001,Females,Age 0 to 15,Europe: Other Europe: Rest of Europe,2
2011,E09000001,Females,Age 0 to 15,Africa: North Africa,0
2011,E09000001,Females,Age 0 to 15,Africa: Central and Western Africa,0
2011,E09000001,Females,Age 0 to 15,Africa: South and Eastern Africa,3
2011,E09000001,Females,Age 0 to 15,Africa: Africa not otherwise specified,0
2011,E09000001,Females,Age 0 to 15,Middle East and Asia: Middle East,0
2011,E09000001,Females,Age 0 to 15,Middle East and Asia: Eastern Asia,9
2011,E09000001,Females,Age 0 to 15,Middle East and Asia: Southern Asia,5
