date,geography_code,age_of_dependent_child_name,c_ethhuk11_name,obs_value
2011,E09000009,Age 10 to 11,White: Gypsy or Irish Traveller,17
2011,E09000009,Age 10 to 11,White: Other White,945
2011,E09000009,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,56
2011,E09000009,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,42
2011,E09000009,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,44
2011,E09000009,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,68
2011,E09000009,Age 10 to 11,Asian/Asian British: Indian,884
2011,E09000009,Age 10 to 11,Asian/Asian British: Pakistani,493
2011,E09000009,Age 10 to 11,Asian/Asian British: Bangladeshi,45
2011,E09000009,Age 10 to 11,Asian/Asian British: Chinese,41
2011,E09000009,Age 10 to 11,Asian/Asian British: Other Asian,895
2011,E09000009,Age 10 to 11,Black/African/Caribbean/Black British: African,775
2011,E09000009,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,349
2011,E09000009,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,250
2011,E09000009,Age 10 to 11,Other ethnic group: Arab,381
2011,E09000009,Age 10 to 11,Other ethnic group: Any other ethnic group,318
2011,E09000009,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,2875
2011,E09000009,Age 12 to 14,White: Irish,299
2011,E09000009,Age 12 to 14,White: Gypsy or Irish Traveller,21
2011,E09000009,Age 12 to 14,White: Other White,1212
2011,E09000009,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,85
2011,E09000009,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,65
2011,E09000009,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,66
2011,E09000009,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,107
2011,E09000009,Age 12 to 14,Asian/Asian British: Indian,1414
2011,E09000009,Age 12 to 14,Asian/Asian British: Pakistani,714
2011,E09000009,Age 12 to 14,Asian/Asian British: Bangladeshi,76
2011,E09000009,Age 12 to 14,Asian/Asian British: Chinese,74
2011,E09000009,Age 12 to 14,Asian/Asian British: Other Asian,1317
2011,E09000009,Age 12 to 14,Black/African/Caribbean/Black British: African,1107
2011,E09000009,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,584
2011,E09000009,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,393
2011,E09000009,Age 12 to 14,Other ethnic group: Arab,561
2011,E09000009,Age 12 to 14,Other ethnic group: Any other ethnic group,431
2011,E09000009,Age 15,White: English/Welsh/Scottish/Northern Irish/British,1028
2011,E09000009,Age 15,White: Irish,116
2011,E09000009,Age 15,White: Gypsy or Irish Traveller,4
2011,E09000009,Age 15,White: Other White,399
2011,E09000009,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,36
2011,E09000009,Age 15,Mixed/multiple ethnic group: White and Black African,33
2011,E09000009,Age 15,Mixed/multiple ethnic group: White and Asian,30
2011,E09000009,Age 15,Mixed/multiple ethnic group: Other Mixed,26
2011,E09000009,Age 15,Asian/Asian British: Indian,550
2011,E09000009,Age 15,Asian/Asian British: Pakistani,235
2011,E09000009,Age 15,Asian/Asian British: Bangladeshi,24
2011,E09000009,Age 15,Asian/Asian British: Chinese,21
2011,E09000009,Age 15,Asian/Asian British: Other Asian,402
2011,E09000009,Age 15,Black/African/Caribbean/Black British: African,396
2011,E09000009,Age 15,Black/African/Caribbean/Black British: Caribbean,221
2011,E09000009,Age 15,Black/African/Caribbean/Black British: Other Black,141
2011,E09000009,Age 15,Other ethnic group: Arab,185
2011,E09000009,Age 15,Other ethnic group: Any other ethnic group,167
2011,E09000009,Age 16,White: English/Welsh/Scottish/Northern Irish/British,875
2011,E09000009,Age 16,White: Irish,92
2011,E09000009,Age 16,White: Gypsy or Irish Traveller,3
2011,E09000009,Age 16,White: Other White,378
2011,E09000009,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,20
2011,E09000009,Age 16,Mixed/multiple ethnic group: White and Black African,18
2011,E09000009,Age 16,Mixed/multiple ethnic group: White and Asian,24
2011,E09000009,Age 16,Mixed/multiple ethnic group: Other Mixed,38
2011,E09000009,Age 16,Asian/Asian British: Indian,470
2011,E09000009,Age 16,Asian/Asian British: Pakistani,233
2011,E09000009,Age 16,Asian/Asian British: Bangladeshi,19
2011,E09000009,Age 16,Asian/Asian British: Chinese,18
2011,E09000009,Age 16,Asian/Asian British: Other Asian,371
2011,E09000009,Age 16,Black/African/Caribbean/Black British: African,328
2011,E09000009,Age 16,Black/African/Caribbean/Black British: Caribbean,188
2011,E09000009,Age 16,Black/African/Caribbean/Black British: Other Black,92
2011,E09000009,Age 16,Other ethnic group: Arab,132
2011,E09000009,Age 16,Other ethnic group: Any other ethnic group,134
2011,E09000009,Age 17,White: English/Welsh/Scottish/Northern Irish/British,939
2011,E09000009,Age 17,White: Irish,85
2011,E09000009,Age 17,White: Gypsy or Irish Traveller,2
2011,E09000009,Age 17,White: Other White,351
2011,E09000009,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,27
2011,E09000009,Age 17,Mixed/multiple ethnic group: White and Black African,14
2011,E09000009,Age 17,Mixed/multiple ethnic group: White and Asian,12
2011,E09000009,Age 17,Mixed/multiple ethnic group: Other Mixed,17
2011,E09000009,Age 17,Asian/Asian British: Indian,534
2011,E09000009,Age 17,Asian/Asian British: Pakistani,196
2011,E09000009,Age 17,Asian/Asian British: Bangladeshi,22
2011,E09000009,Age 17,Asian/Asian British: Chinese,29
2011,E09000009,Age 17,Asian/Asian British: Other Asian,379
2011,E09000009,Age 17,Black/African/Caribbean/Black British: African,300
2011,E09000009,Age 17,Black/African/Caribbean/Black British: Caribbean,203
2011,E09000009,Age 17,Black/African/Caribbean/Black British: Other Black,95
2011,E09000009,Age 17,Other ethnic group: Arab,136
2011,E09000009,Age 17,Other ethnic group: Any other ethnic group,138
2011,E09000009,Age 18,White: English/Welsh/Scottish/Northern Irish/British,606
2011,E09000009,Age 18,White: Irish,68
2011,E09000009,Age 18,White: Gypsy or Irish Traveller,1
2011,E09000009,Age 18,White: Other White,254
2011,E09000009,Age 18,Mixed/multiple ethnic group: White and Black Caribbean,13
2011,E09000009,Age 18,Mixed/multiple ethnic group: White and Black African,23
2011,E09000009,Age 18,Mixed/multiple ethnic group: White and Asian,19
2011,E09000009,Age 18,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000009,Age 18,Asian/Asian British: Indian,468
2011,E09000009,Age 18,Asian/Asian British: Pakistani,180
2011,E09000009,Age 18,Asian/Asian British: Bangladeshi,27
2011,E09000009,Age 18,Asian/Asian British: Chinese,19
2011,E09000009,Age 18,Asian/Asian British: Other Asian,309
2011,E09000009,Age 18,Black/African/Caribbean/Black British: African,254
2011,E09000009,Age 18,Black/African/Caribbean/Black British: Caribbean,136
2011,E09000009,Age 18,Black/African/Caribbean/Black British: Other Black,66
2011,E09000009,Age 18,Other ethnic group: Arab,133
2011,E09000009,Age 18,Other ethnic group: Any other ethnic group,108
2011,E09000010,Age 0 to 2,White: English/Welsh/Scottish/Northern Irish/British,4090
2011,E09000010,Age 0 to 2,White: Irish,241
2011,E09000010,Age 0 to 2,White: Gypsy or Irish Traveller,26
2011,E09000010,Age 0 to 2,White: Other White,3335
2011,E09000010,Age 0 to 2,Mixed/multiple ethnic group: White and Black Caribbean,189
2011,E09000010,Age 0 to 2,Mixed/multiple ethnic group: White and Black African,120
2011,E09000010,Age 0 to 2,Mixed/multiple ethnic group: White and Asian,162
2011,E09000010,Age 0 to 2,Mixed/multiple ethnic group: Other Mixed,240
2011,E09000010,Age 0 to 2,Asian/Asian British: Indian,448
2011,E09000010,Age 0 to 2,Asian/Asian British: Pakistani,184
2011,E09000010,Age 0 to 2,Asian/Asian British: Bangladeshi,370
2011,E09000010,Age 0 to 2,Asian/Asian British: Chinese,110
2011,E09000010,Age 0 to 2,Asian/Asian British: Other Asian,655
2011,E09000010,Age 0 to 2,Black/African/Caribbean/Black British: African,2452
2011,E09000010,Age 0 to 2,Black/African/Caribbean/Black British: Caribbean,787
2011,E09000010,Age 0 to 2,Black/African/Caribbean/Black British: Other Black,444
2011,E09000010,Age 0 to 2,Other ethnic group: Arab,153
2011,E09000010,Age 0 to 2,Other ethnic group: Any other ethnic group,767
2011,E09000010,Age 3 to 4,White: English/Welsh/Scottish/Northern Irish/British,2574
2011,E09000010,Age 3 to 4,White: Irish,139
2011,E09000010,Age 3 to 4,White: Gypsy or Irish Traveller,24
2011,E09000010,Age 3 to 4,White: Other White,2123
2011,E09000010,Age 3 to 4,Mixed/multiple ethnic group: White and Black Caribbean,130
2011,E09000010,Age 3 to 4,Mixed/multiple ethnic group: White and Black African,79
2011,E09000010,Age 3 to 4,Mixed/multiple ethnic group: White and Asian,117
2011,E09000010,Age 3 to 4,Mixed/multiple ethnic group: Other Mixed,141
2011,E09000010,Age 3 to 4,Asian/Asian British: Indian,286
2011,E09000010,Age 3 to 4,Asian/Asian British: Pakistani,118
2011,E09000010,Age 3 to 4,Asian/Asian British: Bangladeshi,297
2011,E09000010,Age 3 to 4,Asian/Asian British: Chinese,79
2011,E09000010,Age 3 to 4,Asian/Asian British: Other Asian,481
2011,E09000010,Age 3 to 4,Black/African/Caribbean/Black British: African,1627
2011,E09000010,Age 3 to 4,Black/African/Caribbean/Black British: Caribbean,596
2011,E09000010,Age 3 to 4,Black/African/Caribbean/Black British: Other Black,304
2011,E09000010,Age 3 to 4,Other ethnic group: Arab,127
2011,E09000010,Age 3 to 4,Other ethnic group: Any other ethnic group,497
2011,E09000010,Age 5 to 7,White: English/Welsh/Scottish/Northern Irish/British,3551
2011,E09000010,Age 5 to 7,White: Irish,224
2011,E09000010,Age 5 to 7,White: Gypsy or Irish Traveller,29
2011,E09000010,Age 5 to 7,White: Other White,2778
2011,E09000010,Age 5 to 7,Mixed/multiple ethnic group: White and Black Caribbean,148
2011,E09000010,Age 5 to 7,Mixed/multiple ethnic group: White and Black African,88
2011,E09000010,Age 5 to 7,Mixed/multiple ethnic group: White and Asian,164
2011,E09000010,Age 5 to 7,Mixed/multiple ethnic group: Other Mixed,187
2011,E09000010,Age 5 to 7,Asian/Asian British: Indian,376
2011,E09000010,Age 5 to 7,Asian/Asian British: Pakistani,145
2011,E09000010,Age 5 to 7,Asian/Asian British: Bangladeshi,388
2011,E09000010,Age 5 to 7,Asian/Asian British: Chinese,93
2011,E09000010,Age 5 to 7,Asian/Asian British: Other Asian,618
2011,E09000010,Age 5 to 7,Black/African/Caribbean/Black British: African,2199
2011,E09000010,Age 5 to 7,Black/African/Caribbean/Black British: Caribbean,814
2011,E09000010,Age 5 to 7,Black/African/Caribbean/Black British: Other Black,415
2011,E09000010,Age 5 to 7,Other ethnic group: Arab,150
2011,E09000010,Age 5 to 7,Other ethnic group: Any other ethnic group,680
2011,E09000010,Age 8 to 9,White: English/Welsh/Scottish/Northern Irish/British,2245
2011,E09000010,Age 8 to 9,White: Irish,153
2011,E09000010,Age 8 to 9,White: Gypsy or Irish Traveller,17
2011,E09000010,Age 8 to 9,White: Other White,1698
2011,E09000010,Age 8 to 9,Mixed/multiple ethnic group: White and Black Caribbean,60
2011,E09000010,Age 8 to 9,Mixed/multiple ethnic group: White and Black African,58
2011,E09000010,Age 8 to 9,Mixed/multiple ethnic group: White and Asian,89
2011,E09000010,Age 8 to 9,Mixed/multiple ethnic group: Other Mixed,126
2011,E09000010,Age 8 to 9,Asian/Asian British: Indian,199
2011,E09000010,Age 8 to 9,Asian/Asian British: Pakistani,85
2011,E09000010,Age 8 to 9,Asian/Asian British: Bangladeshi,245
2011,E09000010,Age 8 to 9,Asian/Asian British: Chinese,62
2011,E09000010,Age 8 to 9,Asian/Asian British: Other Asian,386
2011,E09000010,Age 8 to 9,Black/African/Caribbean/Black British: African,1170
2011,E09000010,Age 8 to 9,Black/African/Caribbean/Black British: Caribbean,529
2011,E09000010,Age 8 to 9,Black/African/Caribbean/Black British: Other Black,281
2011,E09000010,Age 8 to 9,Other ethnic group: Arab,67
2011,E09000010,Age 8 to 9,Other ethnic group: Any other ethnic group,413
2011,E09000010,Age 10 to 11,White: English/Welsh/Scottish/Northern Irish/British,2399
2011,E09000010,Age 10 to 11,White: Irish,170
2011,E09000010,Age 10 to 11,White: Gypsy or Irish Traveller,18
2011,E09000010,Age 10 to 11,White: Other White,1742
2011,E09000010,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,85
2011,E09000010,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,39
2011,E09000010,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,115
2011,E09000010,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,118
2011,E09000010,Age 10 to 11,Asian/Asian British: Indian,220
2011,E09000010,Age 10 to 11,Asian/Asian British: Pakistani,71
2011,E09000010,Age 10 to 11,Asian/Asian British: Bangladeshi,225
2011,E09000010,Age 10 to 11,Asian/Asian British: Chinese,41
2011,E09000010,Age 10 to 11,Asian/Asian British: Other Asian,362
2011,E09000010,Age 10 to 11,Black/African/Caribbean/Black British: African,1140
2011,E09000010,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,544
2011,E09000010,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,253
2011,E09000010,Age 10 to 11,Other ethnic group: Arab,54
2011,E09000010,Age 10 to 11,Other ethnic group: Any other ethnic group,415
2011,E09000010,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,4032
2011,E09000010,Age 12 to 14,White: Irish,244
2011,E09000010,Age 12 to 14,White: Gypsy or Irish Traveller,18
2011,E09000010,Age 12 to 14,White: Other White,2456
2011,E09000010,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,125
2011,E09000010,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,58
2011,E09000010,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,134
2011,E09000010,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,136
2011,E09000010,Age 12 to 14,Asian/Asian British: Indian,376
2011,E09000010,Age 12 to 14,Asian/Asian British: Pakistani,132
2011,E09000010,Age 12 to 14,Asian/Asian British: Bangladeshi,286
2011,E09000010,Age 12 to 14,Asian/Asian British: Chinese,68
2011,E09000010,Age 12 to 14,Asian/Asian British: Other Asian,484
2011,E09000010,Age 12 to 14,Black/African/Caribbean/Black British: African,1750
2011,E09000010,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,902
2011,E09000010,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,409
2011,E09000010,Age 12 to 14,Other ethnic group: Arab,92
2011,E09000010,Age 12 to 14,Other ethnic group: Any other ethnic group,592
2011,E09000010,Age 15,White: English/Welsh/Scottish/Northern Irish/British,1485
2011,E09000010,Age 15,White: Irish,84
2011,E09000010,Age 15,White: Gypsy or Irish Traveller,14
2011,E09000010,Age 15,White: Other White,792
2011,E09000010,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,25
2011,E09000010,Age 15,Mixed/multiple ethnic group: White and Black African,21
2011,E09000010,Age 15,Mixed/multiple ethnic group: White and Asian,49
2011,E09000010,Age 15,Mixed/multiple ethnic group: Other Mixed,57
2011,E09000010,Age 15,Asian/Asian British: Indian,148
2011,E09000010,Age 15,Asian/Asian British: Pakistani,36
2011,E09000010,Age 15,Asian/Asian British: Bangladeshi,92
2011,E09000010,Age 15,Asian/Asian British: Chinese,26
2011,E09000010,Age 15,Asian/Asian British: Other Asian,183
2011,E09000010,Age 15,Black/African/Caribbean/Black British: African,571
2011,E09000010,Age 15,Black/African/Caribbean/Black British: Caribbean,311
2011,E09000010,Age 15,Black/African/Caribbean/Black British: Other Black,124
2011,E09000010,Age 15,Other ethnic group: Arab,26
2011,E09000010,Age 15,Other ethnic group: Any other ethnic group,208
2011,E09000010,Age 16,White: English/Welsh/Scottish/Northern Irish/British,1391
2011,E09000010,Age 16,White: Irish,105
2011,E09000010,Age 16,White: Gypsy or Irish Traveller,6
2011,E09000010,Age 16,White: Other White,721
2011,E09000010,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,36
2011,E09000010,Age 16,Mixed/multiple ethnic group: White and Black African,16
2011,E09000010,Age 16,Mixed/multiple ethnic group: White and Asian,38
2011,E09000010,Age 16,Mixed/multiple ethnic group: Other Mixed,40
2011,E09000010,Age 16,Asian/Asian British: Indian,134
2011,E09000010,Age 16,Asian/Asian British: Pakistani,26
2011,E09000010,Age 16,Asian/Asian British: Bangladeshi,95
2011,E09000010,Age 16,Asian/Asian British: Chinese,21
2011,E09000010,Age 16,Asian/Asian British: Other Asian,155
2011,E09000010,Age 16,Black/African/Caribbean/Black British: African,513
2011,E09000010,Age 16,Black/African/Caribbean/Black British: Caribbean,312
2011,E09000010,Age 16,Black/African/Caribbean/Black British: Other Black,102
2011,E09000010,Age 16,Other ethnic group: Arab,31
2011,E09000010,Age 16,Other ethnic group: Any other ethnic group,187
2011,E09000010,Age 17,White: English/Welsh/Scottish/Northern Irish/British,1290
2011,E09000010,Age 17,White: Irish,79
2011,E09000010,Age 17,White: Gypsy or Irish Traveller,6
2011,E09000010,Age 17,White: Other White,662
2011,E09000010,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,33
2011,E09000010,Age 17,Mixed/multiple ethnic group: White and Black African,11
2011,E09000010,Age 17,Mixed/multiple ethnic group: White and Asian,29
2011,E09000010,Age 17,Mixed/multiple ethnic group: Other Mixed,33
2011,E09000010,Age 17,Asian/Asian British: Indian,132
2011,E09000010,Age 17,Asian/Asian British: Pakistani,34
2011,E09000010,Age 17,Asian/Asian British: Bangladeshi,80
2011,E09000010,Age 17,Asian/Asian British: Chinese,35
2011,E09000010,Age 17,Asian/Asian British: Other Asian,188
2011,E09000010,Age 17,Black/African/Caribbean/Black British: African,470
2011,E09000010,Age 17,Black/African/Caribbean/Black British: Caribbean,287
2011,E09000010,Age 17,Black/African/Caribbean/Black British: Other Black,101
2011,E09000010,Age 17,Other ethnic group: Arab,26
2011,E09000010,Age 17,Other ethnic group: Any other ethnic group,194
2011,E09000010,Age 18,White: English/Welsh/Scottish/Northern Irish/British,935
2011,E09000010,Age 18,White: Irish,48
2011,E09000010,Age 18,White: Gypsy or Irish Traveller,4
2011,E09000010,Age 18,White: Other White,509
